股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),10.20,"467,000",2465.00
2327,國巨*(2327.TW),6.49,"694,000",1055.00
2454,聯發科(2454.TW),6.31,"164,000",4345.00
2383,台光電(2383.TW),5.76,"115,000",5655.00
6223,旺矽(6223.TW),4.95,"77,000",7255.00
2308,台達電(2308.TW),3.84,"220,000",1970.00
3017,奇鋐(3017.TW),3.83,"158,000",2740.00
2345,智邦(2345.TW),3.53,"145,000",2750.00
2303,聯電(2303.TW),3.26,"2,223,000",165.50
3037,欣興(3037.TW),3.19,"368,000",979.00
6274,台燿(6274.TW),3.19,"213,000",1690.00
2344,華邦電(2344.TW),2.91,"1,792,000",183.50
4958,臻鼎-KY(4958.TW),2.90,"547,000",598.00
6515,穎崴(6515.TW),2.72,"33,000",9310.00
5274,信驊(5274.TW),2.52,"16,000",17750.00
6669,緯穎(6669.TW),2.12,"46,000",5200.00
3189,景碩(3189.TW),2.07,"282,000",830.00
2408,南亞科(2408.TW),2.03,"564,000",407.00
3711,日月光投控(3711.TW),2.01,"312,000",727.00
8358,金居(8358.TW),1.92,"380,000",570.00
5536,聖暉*(5536.TW),1.91,"151,000",1430.00
2368,金像電(2368.TW),1.89,"173,000",1235.00
3264,欣銓(3264.TW),1.66,"754,000",249.00
3665,貿聯-KY(3665.TW),1.59,"88,000",2040.00
3443,創意(3443.TW),1.23,"26,000",5330.00
2881,富邦金(2881.TW),1.22,"1,157,000",119.50
2885,元大金(2885.TW),0.90,"1,539,000",65.80
2883,凱基金(2883.TW),0.82,"3,315,000",27.90
2890,永豐金(2890.TW),0.78,"2,242,000",39.50
2882,國泰金(2882.TW),0.73,"880,000",93.50
2891,中信金(2891.TW),0.71,"1,150,000",69.90
2347,聯強(2347.TW),0.56,"678,000",93.00
8996,高力(8996.TW),0.55,"44,000",1415.00
2472,立隆電(2472.TW),0.48,"126,000",428.00
6196,帆宣(6196.TW),0.45,"86,000",588.00
6446,藥華藥(6446.TW),0.44,"36,000",1395.00
5904,寶雅(5904.TW),0.43,"70,000",699.00
3045,台灣大(3045.TW),0.43,"405,000",118.50
3481,群創(3481.TW),0.42,"706,000",67.60
3406,玉晶光(3406.TW),0.41,"72,000",644.00
3044,健鼎(3044.TW),0.41,"91,000",506.00
8021,尖點(8021.TW),0.41,"86,000",544.00
2412,中華電(2412.TW),0.40,"318,000",141.00
2637,慧洋-KY(2637.TW),0.40,"629,000",71.70
2618,長榮航(2618.TW),0.39,"994,000",43.90
4904,遠傳(4904.TW),0.39,"424,000",103.00
3008,大立光(3008.TW),0.38,"10,000",4295.00
6147,頎邦(6147.TW),0.37,"200,000",211.50
3357,臺慶科(3357.TW),0.32,"119,000",299.00
1303,南亞(1303.TW),0.24,"136,000",197.00
