股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),10.21,"11,840,000",2405.00
2383,台光電(2383.TW),8.57,"4,653,000",5095.00
2454,聯發科(2454.TW),7.10,"5,131,000",3875.00
2327,國巨*(2327.TW),6.34,"25,098,000",696.00
3037,欣興(3037.TW),5.53,"16,971,000",896.00
6223,旺矽(6223.TW),5.27,"2,443,000",6250.00
2345,智邦(2345.TW),5.20,"6,334,000",2325.00
6669,緯穎(6669.TW),4.78,"2,417,000",5470.00
8046,南電(8046.TW),4.46,"9,519,000",1230.00
3017,奇鋐(3017.TW),4.41,"5,423,000",2440.00
2303,聯電(2303.TW),4.32,"86,550,000",138.50
3711,日月光投控(3711.TW),3.85,"16,327,000",649.00
2308,台達電(2308.TW),3.76,"5,567,000",1880.00
3665,貿聯-KY(3665.TW),3.67,"4,833,848",2285.00
3653,健策(3653.TW),2.85,"2,267,000",3710.00
2368,金像電(2368.TW),2.81,"8,315,000",941.00
6274,台燿(6274.TW),2.51,"5,160,000",1335.00
5274,信驊(5274.TW),2.50,"448,900",15540.00
8210,勤誠(8210.TW),0.94,"2,267,000",1180.00
6805,富世達(6805.TW),0.94,"1,881,000",1455.00
2449,京元電子(2449.TW),0.75,"7,089,000",286.00
6187,萬潤(6187.TW),0.51,"1,334,000",1025.00
6147,頎邦(6147.TW),0.36,"5,229,000",175.50
4958,臻鼎-KY(4958.TW),0.34,"1,682,000",506.00
6510,精測(6510.TW),0.34,"349,000",2760.00
1590,亞德客-KY(1590.TW),0.27,"528,000",1405.00
6278,台表科(6278.TW),0.26,"4,334,000",166.00
5439,高技(5439.TW),0.24,"2,646,000",249.00
6271,同欣電(6271.TW),0.22,"2,966,000",200.00
6515,穎崴(6515.TW),0.22,"93,000",6610.00
2408,南亞科(2408.TW),0.15,"940,000",426.00
6191,精成科(6191.TW),0.13,"3,988,000",89.80
3264,欣銓(3264.TW),0.12,"1,508,000",218.00
3376,新日興(3376.TW),0.12,"1,741,000",191.50
2002,中鋼(2002.TW),0.03,"5,163,000",19.10
4966,譜瑞-KY(4966.TW),0.03,"140,000",612.00
