股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),10.16,"11,884,000",2375.00
2383,台光電(2383.TW),9.76,"4,843,000",5430.00
3037,欣興(3037.TW),7.82,"20,300,000",1075.00
2454,聯發科(2454.TW),6.92,"5,148,000",3765.00
3017,奇鋐(3017.TW),6.00,"5,899,000",2855.00
2327,國巨*(2327.TW),4.99,"25,387,000",551.00
6669,緯穎(6669.TW),4.94,"2,226,000",6300.00
6223,旺矽(6223.TW),4.82,"2,486,000",5565.00
2345,智邦(2345.TW),4.74,"6,564,000",2070.00
3653,健策(3653.TW),4.59,"2,395,000",5155.00
2308,台達電(2308.TW),4.37,"7,040,000",1735.00
3711,日月光投控(3711.TW),4.06,"19,479,000",592.00
8046,南電(8046.TW),3.88,"9,624,000",1135.00
3665,貿聯-KY(3665.TW),3.77,"4,671,848",2050.00
2303,聯電(2303.TW),3.62,"87,518,000",123.50
6274,台燿(6274.TW),2.92,"5,498,000",1455.00
5274,信驊(5274.TW),2.24,"410,900",15115.00
台指期貨 2026/09,台指期貨 2026/09,2.18,679,
6805,富世達(6805.TW),1.42,"2,264,000",1710.00
2449,京元電子(2449.TW),0.93,"11,275,450",239.00
8210,勤誠(8210.TW),0.83,"2,477,000",967.00
2368,金像電(2368.TW),0.67,"1,957,000",948.00
4979,華星光(4979.TW),0.50,"2,424,000",547.00
6510,精測(6510.TW),0.45,"477,000",2650.00
8996,高力(8996.TW),0.43,"1,101,000",1145.00
3264,欣銓(3264.TW),0.43,"5,917,000",205.50
3443,創意(3443.TW),0.28,"142,000",5365.00
4958,臻鼎-KY(4958.TW),0.26,"1,645,000",435.50
6278,台表科(6278.TW),0.22,"3,249,000",179.00
6187,萬潤(6187.TW),0.20,"483,000",1205.00
6271,同欣電(6271.TW),0.15,"2,223,000",193.00
6191,精成科(6191.TW),0.12,"3,988,000",81.10
3376,新日興(3376.TW),0.11,"1,741,000",186.50
2002,中鋼(2002.TW),0.04,"5,163,000",19.20
4966,譜瑞-KY(4966.TW),0.03,"140,000",557.00
2637,慧洋-KY(2637.TW),0.01,"200,000",97.10
3008,大立光(3008.TW),0.00,"1,000",5385.00
2481,強茂(2481.TW),0.00,"5,000",134.00
2382,廣達(2382.TW),0.00,"1,000",325.00
2408,南亞科(2408.TW),0.00,"1,000",501.00
2439,美律(2439.TW),0.00,"1,000",82.40
1590,亞德客-KY(1590.TW),0.00,"1,000",1435.00
2313,華通(2313.TW),0.00,"1,000",212.50
2317,鴻海(2317.TW),0.00,"1,000",243.50
2360,致茂(2360.TW),0.00,"1,000",2070.00
5347,世界(5347.TW),0.00,"1,000",151.00
3661,世芯-KY(3661.TW),0.00,"1,000",3735.00
6488,環球晶(6488.TW),0.00,"1,000",1010.00
6515,穎崴(6515.TW),0.00,"1,000",6145.00
8150,南茂(8150.TW),0.00,"1,000",87.70
8358,金居(8358.TW),0.00,"1,000",417.00
