股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.44,"10,740,000",2320.00
2383,台光電(2383.TW),7.92,"4,797,000",5140.00
2454,聯發科(2454.TW),6.82,"5,259,000",3865.00
B,台指期貨(B),5.56,N/A,
6669,緯穎(6669.TW),5.32,"2,708,000",6205.00
3037,欣興(3037.TW),5.16,"17,992,000",924.00
2345,智邦(2345.TW),4.97,"6,419,000",2320.00
3017,奇鋐(3017.TW),4.91,"5,801,000",2600.00
6223,旺矽(6223.TW),4.70,"2,443,000",5900.00
2327,國巨*(2327.TW),4.66,"25,437,000",566.00
3665,貿聯-KY(3665.TW),3.56,"5,130,848",2300.00
2303,聯電(2303.TW),3.43,"87,718,000",118.50
3711,日月光投控(3711.TW),3.30,"16,327,000",585.00
2308,台達電(2308.TW),3.11,"5,932,000",1620.00
8046,南電(8046.TW),3.01,"9,519,000",1045.00
3653,健策(3653.TW),2.97,"2,375,000",4145.00
5274,信驊(5274.TW),2.41,"454,900",15500.00
2368,金像電(2368.TW),2.19,"7,579,000",897.00
6274,台燿(6274.TW),2.12,"5,229,000",1340.00
6805,富世達(6805.TW),0.95,"1,957,000",1590.00
2449,京元電子(2449.TW),0.87,"11,295,450",245.50
8210,勤誠(8210.TW),0.83,"2,297,000",1150.00
6187,萬潤(6187.TW),0.44,"1,334,000",1090.00
2360,致茂(2360.TW),0.31,"472,000",1925.00
1590,亞德客-KY(1590.TW),0.25,"528,000",1425.00
4979,華星光(4979.TW),0.25,"1,874,000",447.50
4958,臻鼎-KY(4958.TW),0.24,"1,682,000",444.00
6510,精測(6510.TW),0.23,"261,000",2795.00
6515,穎崴(6515.TW),0.19,"93,000",6575.00
6278,台表科(6278.TW),0.16,"3,250,000",153.00
6271,同欣電(6271.TW),0.12,"2,224,000",179.50
2408,南亞科(2408.TW),0.12,"940,000",436.00
6191,精成科(6191.TW),0.11,"3,988,000",83.00
3376,新日興(3376.TW),0.10,"1,741,000",179.50
3264,欣銓(3264.TW),0.09,"1,508,000",193.50
2049,上銀(2049.TW),0.05,"430,000",332.00
6147,頎邦(6147.TW),0.04,"938,000",144.50
4966,譜瑞-KY(4966.TW),0.03,"140,000",584.00
2002,中鋼(2002.TW),0.03,"5,163,000",18.85
2313,華通(2313.TW),0.00,"1,000",198.50
2317,鴻海(2317.TW),0.00,"1,000",250.00
2439,美律(2439.TW),0.00,"1,000",81.20
2481,強茂(2481.TW),0.00,"5,000",130.00
3008,大立光(3008.TW),0.00,"1,000",4355.00
2382,廣達(2382.TW),0.00,"1,000",300.50
5347,世界(5347.TW),0.00,"1,000",154.50
3443,創意(3443.TW),0.00,"1,000",4145.00
3533,嘉澤(3533.TW),0.00,"1,000",2010.00
3661,世芯-KY(3661.TW),0.00,"1,000",3390.00
6488,環球晶(6488.TW),0.00,"1,000",952.00
8358,金居(8358.TW),0.00,"1,000",341.00
8996,高力(8996.TW),0.00,"1,000",1030.00
8150,南茂(8150.TW),0.00,"1,000",82.50
