股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),7.97,"90,000",2415.00
3443,創意(3443.TW),7.15,"38,000",5130.00
2383,台光電(2383.TW),7.15,"34,000",5730.00
3037,欣興(3037.TW),6.97,"190,000",1000.00
6223,旺矽(6223.TW),6.54,"27,000",6600.00
3017,奇鋐(3017.TW),6.19,"58,000",2910.00
2454,聯發科(2454.TW),4.71,"32,000",4015.00
6274,台燿(6274.TW),4.40,"75,000",1600.00
2408,南亞科(2408.TW),4.25,"240,000",482.50
8046,南電(8046.TW),4.22,"91,000",1265.00
3665,貿聯-KY(3665.TW),3.95,"50,000",2155.00
3081,聯亞(3081.TW),3.78,"37,800",2725.00
6805,富世達(6805.TW),3.30,"49,000",1835.00
3653,健策(3653.TW),2.95,"18,000",4470.00
2455,全新(2455.TW),2.89,"205,000",384.50
6683,雍智科技(6683.TW),2.42,"52,000",1270.00
7769,鴻勁(7769.TW),2.38,"10,000",6480.00
3231,緯創(3231.TW),2.32,"327,000",193.50
2345,智邦(2345.TW),2.27,"28,000",2215.00
3363,上詮(3363.TW),2.14,"92,729",630.00
6515,穎崴(6515.TW),2.10,"8,000",7170.00
6739,竹陞科技(6739.TW),1.89,"50,000",1030.00
8358,金居(8358.TW),1.75,"114,000",418.50
8996,高力(8996.TW),1.50,"35,000",1170.00
2308,台達電(2308.TW),0.92,"14,000",1790.00
5274,信驊(5274.TW),0.19,300,17370.00
