股票代號,個股名稱,投資比例(%),持有股數,Price
3017,奇鋐(3017.TW),6.18,"86,000",2555.00
6274,台燿(6274.TW),6.14,"150,000",1455.00
2330,台積電(2330.TW),5.66,"90,000",2235.00
2383,台光電(2383.TW),5.59,"41,000",4850.00
2308,台達電(2308.TW),5.05,"80,000",2245.00
3443,創意(3443.TW),4.67,"29,000",5730.00
6187,萬潤(6187.TW),4.62,"148,000",1110.00
3037,欣興(3037.TW),4.43,"183,000",861.00
6805,富世達(6805.TW),4.26,"76,000",1995.00
2360,致茂(2360.TW),3.98,"60,000",2360.00
3665,貿聯-KY(3665.TW),3.92,"48,000",2905.00
6223,旺矽(6223.TW),3.78,"27,000",4985.00
8299,群聯(8299.TW),3.45,"46,000",2670.00
6683,雍智科技(6683.TW),3.32,"52,000",2270.00
8155,博智(8155.TW),3.09,"262,000",420.00
2345,智邦(2345.TW),3.06,"42,000",2590.00
8358,金居(8358.TW),2.61,"201,000",462.00
6739,竹陞科技(6739.TW),2.43,"60,000",1440.00
3491,昇達科(3491.TW),2.35,"46,000",1820.00
2368,金像電(2368.TW),2.32,"59,000",1400.00
3363,上詮(3363.TW),2.22,"92,729",853.00
3653,健策(3653.TW),2.03,"18,000",4015.00
8028,昇陽半導體(8028.TW),1.68,"255,000",234.00
3081,聯亞(3081.TW),1.56,"20,000",2780.00
6669,緯穎(6669.TW),1.50,"10,000",5340.00
2408,南亞科(2408.TW),1.36,"161,000",301.00
2455,全新(2455.TW),1.29,"127,000",360.00
6781,AES-KY(6781.TW),1.00,"27,000",1320.00
6510,精測(6510.TW),0.96,"9,000",3790.00
