股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),17.90,"2,730,000",1810.00
2383,台光電(2383.TW),8.09,"800,000",2785.00
8299,群聯(8299.TW),7.76,"1,330,000",1555.00
2408,南亞科(2408.TW),6.34,"8,500,000",200.50
2308,台達電(2308.TW),6.00,"1,150,000",1430.00
3037,欣興(3037.TW),5.53,"3,200,000",519.00
7769,鴻勁(7769.TW),4.43,"325,000",3835.00
6223,旺矽(6223.TW),3.98,"285,000",3765.00
3017,奇鋐(3017.TW),3.95,"530,000",2070.00
2345,智邦(2345.TW),3.81,"650,000",1590.00
5274,信驊(5274.TW),3.60,"90,000",11690.00
2368,金像電(2368.TW),3.18,"950,000",905.00
8046,南電(8046.TW),3.04,"1,500,000",568.00
6442,光聖(6442.TW),2.73,"380,000",2000.00
3189,景碩(3189.TW),2.70,"2,300,000",336.00
2360,致茂(2360.TW),2.62,"460,000",1535.00
3653,健策(3653.TW),2.51,"180,000",3710.00
3665,貿聯-KY(3665.TW),2.50,"370,000",1915.00
6515,穎崴(6515.TW),2.32,"90,000",6605.00
3711,日月光投控(3711.TW),2.17,"1,700,000",361.00
2449,京元電子(2449.TW),1.98,"2,000,000",259.00
2337,旺宏(2337.TW),1.57,"3,500,000",129.00
2059,川湖(2059.TW),0.01,"1,000",3345.00
6510,精測(6510.TW),0.01,"1,000",3165.00
2382,廣達(2382.TW),0.01,"9,000",284.50
2313,華通(2313.TW),0.01,"9,000",260.00
2327,國巨*(2327.TW),0.01,"9,000",246.00
2603,長榮(2603.TW),0.01,"9,000",202.50
2317,鴻海(2317.TW),0.01,"9,000",193.00
2454,聯發科(2454.TW),0.01,"1,000",1465.00
3231,緯創(3231.TW),0.00,"9,000",125.00
1590,亞德客-KY(1590.TW),0.00,"1,000",996.00
5347,世界(5347.TW),0.00,"9,000",110.00
8210,勤誠(8210.TW),0.00,"1,000",841.00
1519,華城(1519.TW),0.00,"1,000",797.00
2344,華邦電(2344.TW),0.00,"9,000",91.80
2404,漢唐(2404.TW),0.00,"1,000",829.00
2881,富邦金(2881.TW),0.00,"9,000",87.80
2882,國泰金(2882.TW),0.00,"9,000",71.80
2891,中信金(2891.TW),0.00,"9,000",54.50
6274,台燿(6274.TW),0.00,"1,000",621.00
3036,文曄(3036.TW),0.00,"1,000",224.00
3044,健鼎(3044.TW),0.00,"1,000",346.50
2885,元大金(2885.TW),0.00,"9,000",45.85
2890,永豐金(2890.TW),0.00,"9,000",31.80
2645,長榮航太(2645.TW),0.00,"1,000",146.50
3045,台灣大(3045.TW),0.00,"1,000",109.50
2412,中華電(2412.TW),0.00,"1,000",134.00
1303,南亞(1303.TW),0.00,"1,000",77.10
6505,台塑化(6505.TW),0.00,"1,000",54.70
